,id,title,assignee,abstract,title_en,assignee_en,abstract_en,label_id
541,9e02535be650f7de522526077a772a6c,一种带隔磁环的电磁直线执行器永磁体安装夹具,山东理工大学,本发明公开了一种带隔磁环的电磁直线执行器永磁体安装夹具，包括内芯夹具、底板和隔磁环填充夹具，所述内芯夹具为圆柱形，内芯夹具的顶端延伸有定位凸台，定位凸台插入底板的定位孔内，在内芯夹具与底板之间设有隔磁环填充夹具，内芯夹具位于外磁轭内，外磁轭的下端设有隔磁环，隔磁环为圆环体，隔磁环填充夹具一端位于隔磁环下方；在外磁轭外设有圆柱状的支撑台，支撑台的外壁上安装传动装置，所述内芯夹具与外磁轭中间设有缝隙，在缝隙内设有套筒，套筒的两侧壁设有平面，在平面内安装有齿条，齿条与传动装置啮合。本发明降低电磁直线执行器的安装成本，减少电磁直线执行器的安装风险，提高电磁直线执行器装配效率，提高装配精度。,A permanent magnet installation fixture for electromagnetic linear actuator with magnetic isolation ring,Shandong University of Technology,"The invention discloses a permanent magnet installation fixture of an electromagnetic linear actuator with a magnetic isolation ring, which comprises an inner core fixture, a bottom plate and a magnetic isolation ring filling fixture. The inner core fixture is cylindrical, and the top end of the inner core fixture extends with a positioning convex platform. The positioning convex platform is inserted into the positioning hole of the base plate, and a magnetic isolation ring filling fixture is arranged between the inner core fixture and the base plate. The inner core fixture is located in the outer magnetic yoke, and the lower end of the outer magnetic yoke is provided with a magnetic isolation ring. The magnetic isolation ring is a torus, and one end of the magnetic isolation ring filling fixture is located below the magnetic isolation ring. A cylindrical supporting platform is arranged outside the outer magnetic yoke, a transmission device is arranged on the outer wall of the supporting platform, a gap is arranged between the inner core fixture and the outer magnetic yoke, a sleeve is arranged in the gap, a plane is arranged on both sides of the sleeve, and a rack is installed in the plane. The rack meshes with the transmission device. The invention reduces the installation cost of the electromagnetic linear actuator, reduces the installation risk of the electromagnetic linear actuator, improves the assembly efficiency of the electromagnetic linear actuator and improves the assembly accuracy.",10
542,7b084e5ef220802c881b9df6c9e23922,一种新型降低音频噪声电路及应用该电路的开关电源,大连连顺电子有限公司,本实用新型涉及一种新型降低音频噪声电路及应用该电路的开关电源。其中，新型降低音频噪声电路包括DAC调制电路、计数/采样并行输出电路和DAC解调电路；DAC调制电路外接退磁时间信号Tons，用以控制DAC调制电路中的开关管；DAC调制电路的输出端与所述计数/采样并行输出电路连接，用以将DAC调制电路输出的数字信号，传输到所述计数/采样并行输出电路；计数/采样并行输出电路还与DAC解调电路连接，用以将计数/采样并行输出电路的输出数据传输到DAC解调电路；DAC解调电路输出电感电流阈值电压，将当前采样周期的电感电流阈值电压记为Vth_oc，上个采样周期的电感电流阈值电压记为Vth_oc1。本实用新型能够达到原边反馈开关电源兼顾优化音频噪声和转换效率的目的。,A New Type of Audio noise reduction Circuit and switching Power supply using this Circuit,"Dalian Lianshun Electronics Co., Ltd.","The utility model relates to a novel audio noise reduction circuit and a switching power supply applying the circuit. The novel audio noise reduction circuit includes a DAC modulation circuit, a counting / sampling parallel output circuit and a DAC demodulation circuit; the DAC modulation circuit is externally connected with the demagnetization time signal Tons to control the switch tube in the DAC modulation circuit; the output terminal of the DAC modulation circuit is connected with the counting / sampling parallel output circuit for transmitting the digital signal output by the DAC modulation circuit to the counting / sampling parallel output circuit The counting / sampling parallel output circuit is also connected with the DAC demodulation circuit for transmitting the output data of the counting / sampling parallel output circuit to the DAC demodulation circuit; the DAC demodulation circuit outputs the inductor current threshold voltage, and the inductance current threshold voltage of the current sampling period is recorded as Vth_oc, and the inductance current threshold voltage of the last sampling period is recorded as Vth_oc1. The utility model can achieve the purpose of optimizing audio noise and conversion efficiency of the original side feedback switching power supply.",10
543,21eb276ec58b7f5b096d95eac5da9f71,一种有机光电材料及其用途,广州华睿光电材料有限公司,本发明涉及一种有机光电材料及其用途。该有机光电材料包括如式(1)所示结构特征的有机化合物，该有机化合物具有较小的ΔE(S??T)，便于得到具有较好的热激发延迟荧光特性，从而实现OLED器件的高效率以及长寿命。所述的化合物，其合成过程相对简单，成本低，因而具有巨大的应用潜力和应用范围。本发明还涉及包含有该有机化合物的混合物，组合物(印刷油墨)及有机电子器件，特别是电致发光器件。,Organic optoelectronic material and its use,"Guangzhou Huarui Optoelectronic material Co., Ltd.","The invention relates to an organic optoelectronic material and its use. The organic optoelectronic material includes an organic compound with structural characteristics as shown in formula (1). The organic compound has a smaller Δ E, which is convenient to obtain a better thermal excitation delayed fluorescence characteristic, thus realizing the high efficiency and long lifetime of the OLED device. The compound has the advantages of relatively simple synthesis process and low cost, so it has great application potential and application range. The invention also relates to a mixture containing the organic compound, a composition (printing ink) and an organic electronic device, in particular an electroluminescent device.",10
544,35eb3800561656136fa5853b1acd1641,一种滤波器,科一诺(厦门)电子有限公司,本实用新型提供了一种滤波器，涉及电子元器件技术领域。其中，包括架体和线架，架体的一侧设置有卡板，卡板的形状为“U”型，卡板上中间位置处固定有限位块，架体上与限位块对应位置留有限位槽，限位块一端置于限位槽内，架体内两端均留有通槽，通槽的一端与外界连通，通槽内设置有与通槽形状大小相适配的卡销，卡销的一端为凸面，卡板的两端靠近卡销凸面处留有对应的卡槽，卡销的凸面端通入到卡槽内，卡销的上下两端均连接有延伸板，通槽的上下两端均连通有滑槽。本实用新型实现了卡板的快速装配，并且通过弹簧对延伸板的弹力，使得卡销一端可以紧固的卡紧在卡槽内，安全可靠。,A filter,"Keyinuo (Xiamen) Electronics Co., Ltd.","The utility model provides a filter, which relates to the technical field of electronic components. Wherein, one side of the frame body is provided with a card plate, the shape of the card plate is ""U"" type, the limited position block is fixed in the middle position on the card plate, the limited position slot is left on the frame body corresponding to the limit block, one end of the limit block is placed in the limit slot, both ends of the frame body are provided with a through groove, one end of the through groove is connected with the outside world, and a card pin matching the shape and size of the through groove is arranged in the through groove, and the end of the card pin is convex. A corresponding card slot is left at both ends of the card plate near the convex surface of the card pin, and the convex end of the card pin is connected into the card slot, the upper and lower ends of the card pin are connected with an extension plate, and the upper and lower ends of the through groove are connected with a chute. The utility model realizes the rapid assembly of the card plate, and through the elastic force of the spring to the extension plate, one end of the clip pin can be fastened in the card slot, which is safe and reliable.",10
545,c18a9ad08a2ed5ff08b53f04dc4317ed,PDMS基双层结构磁响应微透镜阵列制造方法,电子科技大学,本发明提供了一种PDMS基双层结构磁响应微透镜阵列制造方法，涉及微透镜阵列制造方法的技术领域。该方法包括：制造PDMS微透镜阵列；在所述PDMS微透镜阵列上旋涂PDMS基磁流变弹性体薄膜，获得PDMS基双层结构磁响应微透镜阵列。该方法制造的PDMS基双层结构磁响应微透镜阵列成型于纯材料PDMS不仅光学透过率高，而且微结构成型质量好，而且，可以通过施加外磁场改变微透镜阵列的焦距，实现磁响应效应。,Manufacturing method of PDMS-based double-layer structure magnetic response microlens array,University of Electronic Science and Technology,"The invention provides a method for manufacturing PDMS-based double-layer structure magnetic response microlens array, which relates to the technical field of microlens array manufacturing method. The method comprises the following steps: manufacturing a PDMS microlens array; spin-coating a PDMS-based magnetorheological elastomer film on the PDMS microlens array to obtain a PDMS-based double-layer structure magnetic response microlens array. The PDMS-based double-layer structure magnetic response microlens array fabricated by this method is formed on the pure material PDMS not only has high optical transmittance, but also has good microstructure molding quality, and the magnetic response effect can be realized by applying an external magnetic field to change the focal length of the microlens array.",10
546,133cc9814f445f34c636e4a5a41de66a,一种片式钽电容器用钽芯子及其阴极的制备方法和片式钽电容器,中国振华(集团)新云电子元器件有限责任公司(国营第四三二六厂),本发明公开了一种片式钽电容器用钽芯子及其阴极的制备方法和片式钽电容器，该钽芯子阴极的制备方法包括：包括：配制4～8组比重为1.0g/cm～2.3g/cm的硝酸锰溶液，每组硝酸锰溶液的比重均不相同，且在比重为1.5g/cm～1.9g/cm的硝酸锰溶液中添加非离子型表面活性剂；将阳极钽芯在每组硝酸锰溶液中连续浸渍1～5次，每浸渍一次，立即将浸渍后的钽芯进行高温水汽热分解，形成空心状二氧化锰阴极层。本发明制备方法制备的片式钽电容器用钽芯子，形成有空心状二氧化锰结构的阴极层，有助于提高片式钽电容器用钽芯子的稳定性及可靠性；同时使片式钽电容器用钽芯子具有了超低等效串联电阻(ESR)。,Preparation method of tantalum core and cathode for chip tantalum capacitor and chip tantalum capacitor,"China Zhenhua (Group) Xinyun Electronic components Co., Ltd. (state-owned 4326 Factory)","The invention discloses a preparation method of a tantalum core and its cathode for a chip tantalum capacitor and a chip tantalum capacitor. The preparation method of the tantalum core cathode comprises the following steps: preparing 4-8 groups of manganese nitrate solution with specific gravity of 1.0g/cm~2.3g/cm, the specific gravity of each group of manganese nitrate solution is different, and Nonionic surfactant is added to the manganese nitrate solution with specific gravity of 1.5g/cm~1.9g/cm The anodic tantalum core was continuously impregnated in each group of manganese nitrate solution for 5 times, and the impregnated tantalum core was immediately decomposed by high temperature steam to form a hollow manganese dioxide cathode layer. The tantalum core for chip tantalum capacitor prepared by the preparation method of the invention forms a cathode layer with hollow manganese dioxide structure, which is helpful to improve the stability and reliability of tantalum core for chip tantalum capacitor; at the same time, the tantalum core for chip tantalum capacitor has ultra-low equivalent series resistance (ESR).",10
547,466d68cf0be429e5963913ca532a8db0,一种扩音器芯片质量检测设备,深圳市克拉尼声学科技有限公司,本发明公开了一种扩音器芯片质量检测设备，包括主机体，所述主机体内开设有工作腔，所述工作腔的底壁上固设有工作台，所述工作台的左右两侧均转动设有横轴，两个所述横轴上均固设有输送带轮，所述输送带轮上可以放置芯片，本发明可以通过校位轮的转动，使芯片可以摆正位置，然后两个校位夹板相互靠近，将芯片夹紧，便于检测头的检测，省去了人工手动检测的麻烦，大大提高了工作效率，提高了产量和产品的质量，且本发明结构简单，自动化程度高，操作方便，便于推广。,A device for testing the quality of loudspeaker chips,"Shenzhen Klarney Acoustic Technology Co., Ltd.","The invention discloses a device for detecting the quality of a loudspeaker chip, which comprises a main body, a working cavity is arranged in the host body, a worktable is fixed on the bottom wall of the working cavity, and the left and right sides of the worktable are rotated with a horizontal shaft. Two horizontal axes are fixed with conveyor pulleys, and chips can be placed on the conveyor pulleys. The invention can correct the position of the chip through the rotation of the alignment wheel. Then the two calibration splints are close to each other, clamping the chip to facilitate the detection of the detection head, saving the trouble of manual detection, greatly improving the work efficiency, improving the output and product quality, and the invention has a simple structure and a high degree of automation. easy to operate and easy to popularize.",10
548,99f0ed1a936f9dd674073477637de6f3,聚光模组、光源组件及液相检测器,山东悟空仪器有限公司,本实用新型提供了一种聚光模组、光源组件及液相检测器，涉及液相检测技术领域，该聚光模组包括基座、半透半反镜以及聚焦透镜；基座包括第一容置空间以及与第一容置空间相通并使汞灯光束射入的通光孔；半透半反镜和聚焦透镜均安装于基座，通光孔位于半透半反镜与聚焦透镜之间；半透半反镜能够使钨灯光束和汞灯光束耦合，耦合光束经第一容置空间汇聚于聚焦透镜。该光源组件包括聚光模组。该液相检测器包括光源组件。通过该聚光模组，解决了现有技术中存在的氘灯、钨灯以及汞灯三者耦合，使得检测器的体积较大的技术问题。,"Focusing module, light source assembly and liquid phase detector","Shandong Wukong instrument Co., Ltd.","The utility model provides a focusing module, a light source assembly and a liquid phase detector, which relates to the technical field of liquid phase detection. The focusing module comprises a base, a semi-transparent semi-reflective mirror and a focusing lens; the base comprises a first holding space and a pass-through hole which communicates with the first holding space and allows a mercury light beam to enter; the semi-transparent semi-reflective mirror and the focusing lens are installed on the base, and the pass-through hole is located between the semi-transparent semi-reflective mirror and the focusing lens. The semi-transparent and semi-reflective mirror can couple the tungsten lamp beam and the mercury lamp beam, and the coupling beam converges on the focusing lens through the first holding space. The light source assembly includes a focusing module. The liquid phase detector includes a light source assembly. Through the focusing module, the technical problem of the coupling of deuterium lamp, tungsten lamp and mercury lamp in the prior art is solved, which makes the volume of the detector larger.",10
549,e87f894db8be122998ee6a5938db1f37,一种自带插头插座的PCB测试方法,重庆匠颖科技有限公司,本发明提供一种自带插头插座的PCB测试方法，利用现有的PCB测试治具测试PCB的导通性，同时将旁路测试模块结合到PCB测试治上，用于同步测试PCB自带插头插座的导通性，由此可以非常方便快捷的测得PCB以及PCB自带插头插座的导通性，测试方法操作简单，测试结果的准确度高，避免了装配后才检测插头插座导致的人力物力的浪费，大大提高了检测效率以及降低了检测以及生产成本，具有很强的适用性。,A PCB Test method with plugs and sockets,"Chongqing Carpenter Technology Co., Ltd.","The invention provides a PCB test method with its own plug and socket, which uses the existing PCB test fixture to test the connectivity of PCB, and at the same time combines the bypass test module with the PCB test treatment for synchronously testing the connectivity of PCB's own plug and socket, thus the connectivity of PCB and PCB's own plug and socket can be measured very conveniently and quickly, the operation of the test method is simple, and the accuracy of the test result is high It avoids the waste of manpower and material resources caused by testing plugs and sockets after assembly, greatly improves the testing efficiency and reduces the testing and production costs, and has strong applicability.",10
550,1270def54acd60afd069879746212f9c,一种集成电路印制板的测试装置及测试方法,大唐移动通信设备有限公司,本发明公开了一种集成电路印制板的测试装置及测试方法，该测试装置包括：第一边界扫描调试器，包含第一端口及第二端口，第一端口与集成电路印制板的第一部分器件中的第一个器件的输入端连接，第二端口与第一部分器件中的最后一个器件的输出端连接；第二边界扫描调试器，包含第三端口及第四端口，第三端口与集成电路印制板的第二部分器件中的第一个器件的输入端连接，第四端口与第二部分器件中的最后一个器件的输出端连接；连接线测试单元，包含第三边界扫描调试器及第四边界扫描调试器，第三边界扫描调试器与第一器件的N个第一端口连接，第四边界扫描调试器与至少两个器件包含的N个第二端口连接，N个第一端口与N个第二端口连接。,Integrated circuit printed board test device and test method,"Datang Mobile Communication equipment Co., Ltd.","The invention discloses a test device of an integrated circuit printed board and a test method thereof. the test device comprises a first boundary scan debugger, comprising a first port and a second port. the first port is connected with the input of the first device in the first part of the integrated circuit printed board, and the second port is connected with the output of the last device in the first part of the device. The second boundary scan debugger includes a third port and a fourth port, the third port is connected with the input of the first device in the second part of the integrated circuit printed board, and the fourth port is connected with the output of the last device in the second part of the device. The connection line test unit comprises a third boundary scan debugger and a fourth boundary scan debugger. The third boundary scan debugger is connected with N first ports of the first device. The fourth boundary scan debugger is connected with N second ports of at least two devices, and N first ports are connected with N second ports.",10
551,e7cb9ed12e7a99c6b8115ce5bec6e271,评价装置及评价方法,三菱电机株式会社,本发明的目的在于提供一种能够抑制局部放电的发生的技术。评价装置具备：探针，其配置于上部件的下表面；侧壁部，其配置于上部件的下表面，将探针的侧方包围；以及第1气体供给部。第1气体供给部在侧壁部与工作台接近的情况下，能够朝向在工作台载置的被测定物供给气体，在侧壁部与工作台接触的情况下，能够对由工作台、侧壁部及上部件包围的空间供给气体。,Evaluation device and evaluation method,"Mitsubishi Electric Co., Ltd.","The object of the invention is to provide a technique capable of suppressing the occurrence of partial discharge. The evaluation device is provided with a probe disposed on the lower surface of the upper member, a side wall part arranged on the lower surface of the upper member, and a first gas supply section. Under the condition that the side wall part is close to the worktable, the first gas supply section can supply gas toward the measured object carried on the worktable, and when the side wall part is in contact with the worktable, it can supply gas to the space surrounded by the worktable, the side wall and the upper parts.",10
552,6d92805878055bea43b6ac423f1d7662,一种感光器、面板和感光器的制程方法,惠科股份有限公司,本发明公开了一种感光器、面板和感光器的制程方法。所述感光器包括感光层，所述感光层包括设置有多个孔洞的主体；以及包括至少两种感光波段不同的感光材料的客体；所述感光材料填充在所述主体的孔洞中。相对于只有一种感光波段固定的感光材料来说，其感光波段的范围更广，适应性更好，提高了感光器的灵敏度；感光材料的感光波段的范围不同，可以更针对性的适应具体的环境光要求感光。,"Process method for photosensors, panels and photosensors","Huike co., Ltd.","The invention discloses a process method of a photosensitive sensor, a panel and a photosensitive device. The photosensitive layer comprises a photosensitive layer, which includes a main body provided with a plurality of holes, and an object comprising at least two photosensitive materials with different photosensitive bands; the photosensitive material is filled in the holes of the main body. Compared with the photosensitive material with only one fixed photosensitive band, it has a wider range of photosensitive band and better adaptability, which improves the sensitivity of the sensor; the range of the photosensitive material is different, it can be more targeted to adapt to the specific environmental light requirements.",10
553,aefcf66479704b248c9e1851d6c9d271,栅格槽超材料波导缝隙天线及其设计方法,中国电子科技集团公司第三十八研究所,本发明公开了一种栅格槽超材料波导缝隙天线及其设计方法，该波导缝隙天线包括具有辐射缝隙的金属波导管，用于使得工作频段电磁波在天线内传输，并抑制低频段阻带电磁波在天线内传输；金属波导管内底面上分布多个金属柱，各金属柱的上端面构成不连续金属面，用于阻止高频段阻带电磁波在天线内传输。本发明通过融合设计，将滤波器和天线这两个本各自独立的微波部件，巧妙的融合在一起，令天线具有在工作频段正常辐射、同时实现工作频带外双频段抑制能力，而且这种融合方式降低了系统抗干扰设计难度、减少设备量。,Grid slot metamaterial waveguide slot antenna and its design method,Thirty-eighth Research Institute of China Electronic Science and Technology Group Corporation,"The invention discloses a grid slot metamaterial waveguide slot antenna and a design method thereof. the waveguide slot antenna includes a metal waveguide with a radiation slot for transmitting electromagnetic waves in the working frequency band in the antenna. and suppress the transmission of low-band stopband electromagnetic waves in the antenna. A number of metal columns are distributed on the inner bottom surface of the metal waveguide, and the upper end of each metal column forms a discontinuous metal surface, which is used to prevent the transmission of high-frequency stopband electromagnetic waves in the antenna. Through the fusion design, the invention skillfully merges the filter and the antenna, which are two independent microwave components, so that the antenna has the ability of normal radiation in the working frequency band and realizing dual-band suppression outside the working frequency band at the same time. And this fusion mode reduces the difficulty of anti-interference design of the system and reduces the amount of equipment.",10
554,8abb1f89fa3412b0a8517863ff653485,一种方口USB接口自动插拔测试装置,苏州健彭自动化设备有限公司,本实用新型公开了一种方口USB接口自动插拔测试装置，涉及方口USB测试技术领域，包括放置PCB板的载板、按压PCB板固定不动的按压机构和控制测试模块插拔方口USB接口的USB插拔机构，所述按压机构设置于所述载板的一侧，所述插拔机构设置于所述载板的另一侧，所述USB插拔机构和所述按压机构位于所述载板的相邻侧边。本实用新型提供的方口USB接口自动插拔测试装置，实现了PCB板方口USB接口和软排线接口的FCT测试的自动化，大幅提高了PCB板的FCT测试效率。,An automatic plugging and unplugging Test device for Square Port USB Interface,"Suzhou Jianpeng Automation equipment Co., Ltd.","The utility model discloses a square port USB interface automatic plug and pull test device, which relates to the square port USB testing technical field, comprising a carrier plate for placing a PCB board, a pressing mechanism for pressing the PCB board fixed, and a USB plug and pull mechanism for controlling the square port USB interface of the test module. The pressing mechanism is arranged on one side of the carrier plate, and the insertion and pull mechanism is arranged on the other side of the carrier plate. The USB plug-in mechanism and the pressing mechanism are located on the adjacent side of the carrier plate. The automatic plug-in and pull-out test device of the square port USB interface provided by the utility model realizes the automation of the FCT test of the square port USB interface and the soft wiring interface of the PCB board, and greatly improves the FCT testing efficiency of the PCB board.",10
555,3c4f672b0ad55256a194357af90a0e05,高安全性电解电容器,苏州松控电子科技有限公司,本实用新型揭示了一种高安全性电解电容器，包括壳体，所述壳体内设有芯包，所述芯包上端连接有电极，所述电极穿过设置在所述壳体上的盖板，所述盖板和壳体之间设有架设在所述壳体上的架设件，所述架设件上配置界定一用以吸收所述芯包释放出的热量的金属吸能组件；所述壳体和盖板外整体或部分采用真空覆膜的方式覆盖有导热硅胶层，所述导热硅胶层至少覆盖所述架设件。本实用新型的有益效果主要体现在：在工作状态下时，金属吸能组件可吸收电解电容器内壁的热量，避免盖板随着电容器内部的温度变化进行热膨胀或冷收缩导致的变形和/或破损，降低电解液的漏液风险。同时，利用导热硅胶层快速散热的性能，有利于把壳体的热量更快地散发出去。,High safety electrolytic capacitor,"Suzhou Songyun Electronic Technology Co., Ltd.","The utility model discloses a high safety electrolytic capacitor, comprising a shell, a core package is arranged in the shell, an electrode is connected at the upper end of the core package, and the electrode passes through a cover plate arranged on the shell. Between the cover plate and the shell, an erection part mounted on the shell is arranged, and a metal energy absorbing assembly for absorbing the heat released by the core package is arranged on the erection part. The whole or part of the shell and the cover plate are covered with a thermal conductive silica gel layer by vacuum coating, and the thermal conductive silica gel layer at least covers the erection parts. The beneficial effect of the utility model is mainly reflected in that under the working condition, the metal energy absorbing assembly can absorb the heat of the inner wall of the electrolytic capacitor, avoid the deformation and / or damage caused by the thermal expansion or cold shrinkage of the cover plate with the change of the internal temperature of the capacitor, and reduce the leakage risk of the electrolyte. At the same time, the rapid heat dissipation of the thermal conductive silica gel layer is beneficial to emit the heat of the shell more quickly.",10
556,b1864c746d9831edbe3d2600dbb88dec,一种准Z源逆变器降低开关频率的模型预测控制方法,浙江工业大学,一种准Z源逆变器降低开关频率的模型预测控制方法，建立准Z源逆变器的系统模型，包括在非直通状态和直通状态下的系统模型；确定选择电压矢量准则，包括一种传统零矢量、六种传统有效矢量和一种直通矢量；设计代价函数；为了降低准Z源逆变器的开关频率，在代价函数中引入开关频率相关的权重项，通过调整开关频率权重项的权重因子可以降低系统的开关频率。本发明系统开关频率的降低会带来以下两点好处，第一点：减少了系统的开关频率也就是减少了系统在开关切换时刻的损耗，以此提高了整个系统的工作效率；第二点：系统的开关频率减少也意味着IGBT会有更长的使用寿命。,A Model Predictive Control method for reducing switching Frequency of quasi-Z-Source Inverter,Zhejiang University of Technology,"A model predictive control method for reducing the switching frequency of quasi-Z-source inverter, establishing the system model of quasi-Z-source inverter, including the system model in non-straight-through state and straight-through state, and determining the selection voltage vector criterion. including a traditional zero vector, six traditional effective vectors and a straight-through vector; design cost function In order to reduce the switching frequency of the quasi-Z source inverter, the switching frequency related weight term is introduced into the cost function, and the switching frequency of the system can be reduced by adjusting the weight factor of the switching frequency weight term. The reduction of the switching frequency of the system of the invention will bring the following two advantages: first, the switching frequency of the system is reduced, that is, the loss of the system at the switching time is reduced, thereby improving the working efficiency of the whole system; second, the reduction of the switching frequency of the system also means that the IGBT will have a longer service life.",10
557,225f0ada829c8f786d816e3963d015cf,压配合端子及其制造方法,第一精工株式会社,压配合端子(1)包括具有缩径部(11)的圆柱状的引脚(10)和接触部(20)。引脚(10)设有直径比缩径部(11)的直径大的大径部(11C)。接触部(20)具有用于与作为压配合安装对象的电路基板(B)的通孔(H)相接触的弹性接触片(40)，该接触部(20)以能够在第1位置和第2位置之间移动的方式组装于缩径部(11)，该第1位置是将压配合端子(1)安装于电路基板(B)时的弹性接触片(40)没有与大径部(11C)相接触的位置，该第2位置是使压配合端子(1)自电路基板(B)脱离时的弹性接触片(40)抵接于大径部(11C)的位置。,Press fit terminal and manufacturing method thereof,"First Seiko Co., Ltd.","The press fit terminal (1) includes a cylindrical pin (10) and a contact part (20) having a reducing part (11). The pin (10) is provided with a large diameter part (11C) whose diameter is larger than that of the reducing part (11). The contact part (20) has an elastic contact plate (40) for contacting the through hole (H) of the circuit substrate (B) which is the object of pressure fit installation, and the contact part (20) is assembled on the reducing part (11) in a manner capable of moving between the first position and the second position. The first position is the position where the elastic contact piece (40) is not in contact with the large diameter part (11C) when the pressure fit terminal (1) is installed on the circuit substrate (B). The second position is the position where the elastic contact piece (40) when the pressure fit terminal (1) is detached from the circuit substrate (B) is connected to the large diameter part (11C).",10
558,6447803c8d3849defd6f14c79febbf34,光纤分布式监测系统及方法,山东省科学院激光研究所,本发明实施例提供的一种光纤分布式监测系统及方法，涉及光纤传感领域。该系统包括：激光器、声光调制器、相位匹配干涉仪、光电探测器和相位解调模块。传感光纤输出的含有参数信息的后向瑞利散射光进入相位匹配干涉仪后分别进入相位匹配干涉仪的两臂，通过第一调制波形和第二调制波对相位匹配干涉仪的两臂的光进行调相处理后互相干涉产生干涉光。光电探测器将光信号转化为电信号，相位解调模块基于Hilbert算法对电信号进行处理，得出待测环境的参数变化情况。由于Hilbert算法进行处理时无需采集调制波形，并且第一调制波和第二调制波之间的幅值差大于或等于能够使得所述相位匹配干涉仪两臂的光相位差为2π的幅差阈值即可。,Optical fiber distributed monitoring system and method,Laser Research Institute of Shandong Academy of Sciences,"The invention provides an optical fiber distributed monitoring system and a method thereof, which relates to the field of optical fiber sensing. The system includes a laser, an acousto-optic modulator, a phase matching interferometer, a photodetector and a phase demodulation module. The backscattered light with parameter information output from the sensing fiber enters the phase matching interferometer and enters the two arms of the phase matching interferometer respectively. The light of the two arms of the phase matching interferometer is modulated by the first modulation waveform and the second modulation wave to interfere with each other to produce interference light. The photodetector converts the optical signal into an electrical signal, and the phase demodulation module processes the electrical signal based on the Hilbert algorithm to get the parameters of the environment to be tested. Because the Hilbert algorithm does not need to collect the modulation waveform, and the amplitude difference between the first modulation wave and the second modulation wave is greater than or equal to the amplitude difference threshold of the optical phase difference between the two arms of the phase matching interferometer is 2 π.",10
559,d332ae57683333d79ad76c7c27febf09,一种中间轴,浙江昌博机械有限公司,本实用新型提供了一种中间轴，属于传动轴制造技术领域。它解决了现有的键块在中间轴上拆卸不方便的问题。本中间轴包括呈圆柱状的轴体，轴体的左端固设有传动齿轮体，传动齿轮体的外壁上间隔分布有传动齿，轴体的右端具有供中间轴齿轮轴向装配的轴向凸台，轴向凸台的外壁上轴向设置有键槽，键槽内过盈连接有大小、形状与键槽相匹配的键块，键块和轴体之间设置有能将键块从键槽内快速拆卸分离的拆离机构。本实用新型结构设计合理、简单，方便键块在中间轴本体上拆卸，省时省力，使用方便；另外能减少应力集中现象，使用寿命长，轴体传动稳定性好，噪音小。,An intermediate shaft,"Zhejiang Changbo Machinery Co., Ltd.","The utility model provides an intermediate shaft, belonging to the technical field of transmission shaft manufacturing. The utility model solves the problem that it is not convenient for the existing key block to be disassembled on the middle shaft. The intermediate shaft includes a cylindrical shaft body, a transmission gear body is fixed at the left end of the shaft body, transmission teeth are spaced on the outer wall of the transmission gear body, and the right end of the shaft body is provided with an axial convex platform for axial assembly of the intermediate shaft gear. the outer wall of the axial convex platform is axially provided with a keyway, and the keyway is connected with a keyway that matches the size and shape of the keyway. A detaching mechanism is arranged between the key block and the shaft body which can quickly disassemble and separate the key block from the keyway. The structure design of the utility model is reasonable and simple, and it is convenient for the key block to be disassembled on the intermediate shaft body, saving time and effort, and convenient use; in addition, it can reduce the phenomenon of stress concentration, long service life, good transmission stability of the shaft body and low noise.",11
560,4b7ffbc08fb1236e60cef851483bc91c,一种裂解炉多变量智能协调控制方法,北京世纪隆博科技有限责任公司,本发明公开了一种裂解炉多变量智能协调控制方法，属于工业智能控制技术领域。该方法基于四个控制子系统实现，四个控制子系统为燃烧系统、支路温度均衡系统、稀释比系统、负荷调整系统；该方法按照裂解炉COT温度、进料、稀释蒸汽等多个控制变量的重要性划分优先级。运行过程中，实时确认所有变量，所有变量在允许范围内，正常调节，若变量超出范围，按照优先级分步调整，避免产生新的耦合。当支路COT温度偏差超出范围，限量调整支路进料，同步调整稀释蒸汽，不改变总负荷，解决均衡控制难题，确保支路COT温度无偏差。基于热量平衡理论，该方法引入热值控制和负荷控制，使燃料气组分与负荷变化时的滞后问题得到改善，最终实现裂解炉平稳运行。,A multivariable intelligent coordinated control method for cracking furnace,"Beijing Century Longbo Technology Co., Ltd.","The invention discloses a multivariable intelligent coordinated control method for a cracking furnace, belonging to the technical field of industrial intelligent control. The method is based on four control subsystems, which are combustion system, branch temperature equalization system, dilution ratio system and load adjustment system, and are prioritized according to the importance of several control variables such as COT temperature, feed and dilution steam of cracking furnace. In the process of operation, all variables are confirmed in real time, and all variables are within the allowable range, and are adjusted normally. If the variables are out of range, they are adjusted step by step according to priority to avoid new coupling. When the COT temperature deviation of the branch is out of range, the feed of the branch is limited, the dilution steam is adjusted synchronously, the total load is not changed, and the problem of balanced control is solved to ensure that the COT temperature of the branch has no deviation. Based on the heat balance theory, this method introduces calorific value control and load control to improve the lag problem of fuel gas components and load changes, and finally realize the smooth operation of the cracking furnace.",11
